sequence_id,asset_id,lbw,split,sequence_index,start_timestamp,end_timestamp,start_timeline_index,end_timeline_index,row_count
NZDUSD__lbw_252__train__00003715,NZDUSD,252,train,54,2014-07-09T00:00:00,2014-10-03T00:00:00,3715,3777,63
NZDUSD__lbw_252__train__00003778,NZDUSD,252,train,55,2014-10-06T00:00:00,2015-01-02T00:00:00,3778,3840,63
NZDUSD__lbw_252__train__00003841,NZDUSD,252,train,56,2015-01-05T00:00:00,2015-04-01T00:00:00,3841,3903,63
NZDUSD__lbw_252__train__00003904,NZDUSD,252,train,57,2015-04-02T00:00:00,2015-06-29T00:00:00,3904,3966,63
NZDUSD__lbw_252__train__00003967,NZDUSD,252,train,58,2015-06-30T00:00:00,2015-09-24T00:00:00,3967,4029,63
NZDUSD__lbw_252__train__00004030,NZDUSD,252,train,59,2015-09-25T00:00:00,2015-12-22T00:00:00,4030,4092,63
NZDUSD__lbw_252__train__00004093,NZDUSD,252,train,60,2015-12-23T00:00:00,2016-03-22T00:00:00,4093,4155,63
NZDUSD__lbw_252__train__00004156,NZDUSD,252,train,61,2016-03-23T00:00:00,2016-06-17T00:00:00,4156,4218,63
NZDUSD__lbw_252__train__00004219,NZDUSD,252,train,62,2016-06-20T00:00:00,2016-09-14T00:00:00,4219,4281,63
NZDUSD__lbw_252__train__00004282,NZDUSD,252,train,63,2016-09-15T00:00:00,2016-12-12T00:00:00,4282,4344,63
NZDUSD__lbw_252__train__00004345,NZDUSD,252,train,64,2016-12-13T00:00:00,2017-03-09T00:00:00,4345,4407,63
NZDUSD__lbw_252__train__00004408,NZDUSD,252,train,65,2017-03-10T00:00:00,2017-06-06T00:00:00,4408,4470,63
NZDUSD__lbw_252__train__00004471,NZDUSD,252,train,66,2017-06-07T00:00:00,2017-09-01T00:00:00,4471,4533,63
NZDUSD__lbw_252__train__00004534,NZDUSD,252,train,67,2017-09-04T00:00:00,2017-11-29T00:00:00,4534,4596,63
NZDUSD__lbw_252__train__00004597,NZDUSD,252,train,68,2017-11-30T00:00:00,2018-02-28T00:00:00,4597,4659,63
NZDUSD__lbw_252__train__00004660,NZDUSD,252,train,69,2018-03-01T00:00:00,2018-05-28T00:00:00,4660,4722,63
NZDUSD__lbw_252__train__00004723,NZDUSD,252,train,70,2018-05-29T00:00:00,2018-08-23T00:00:00,4723,4785,63
NZDUSD__lbw_252__train__00004786,NZDUSD,252,train,71,2018-08-24T00:00:00,2018-11-20T00:00:00,4786,4848,63
NZDUSD__lbw_252__train__00004849,NZDUSD,252,train,72,2018-11-21T00:00:00,2019-02-19T00:00:00,4849,4911,63
NZDUSD__lbw_252__train__00004912,NZDUSD,252,train,73,2019-02-20T00:00:00,2019-05-17T00:00:00,4912,4974,63
NZDUSD__lbw_252__train__00004975,NZDUSD,252,train,74,2019-05-20T00:00:00,2019-08-14T00:00:00,4975,5037,63
NZDUSD__lbw_252__train__00005038,NZDUSD,252,train,75,2019-08-15T00:00:00,2019-11-11T00:00:00,5038,5100,63
NZDUSD__lbw_252__train__00005101,NZDUSD,252,train,76,2019-11-12T00:00:00,2020-02-10T00:00:00,5101,5163,63
NZDUSD__lbw_252__train__00005164,NZDUSD,252,train,77,2020-02-11T00:00:00,2020-05-07T00:00:00,5164,5226,63
NZDUSD__lbw_252__train__00005227,NZDUSD,252,train,78,2020-05-08T00:00:00,2020-08-04T00:00:00,5227,5289,63
NZDUSD__lbw_252__train__00005290,NZDUSD,252,train,79,2020-08-05T00:00:00,2020-10-30T00:00:00,5290,5352,63
NZDUSD__lbw_252__train__00005353,NZDUSD,252,train,80,2020-11-02T00:00:00,2021-01-29T00:00:00,5353,5415,63
NZDUSD__lbw_252__train__00005416,NZDUSD,252,train,81,2021-02-01T00:00:00,2021-04-28T00:00:00,5416,5478,63
NZDUSD__lbw_252__train__00005479,NZDUSD,252,train,82,2021-04-29T00:00:00,2021-07-26T00:00:00,5479,5541,63
NZDUSD__lbw_252__train__00005542,NZDUSD,252,train,83,2021-07-27T00:00:00,2021-10-21T00:00:00,5542,5604,63
NZDUSD__lbw_252__train__00005605,NZDUSD,252,train,84,2021-10-22T00:00:00,2022-01-18T00:00:00,5605,5667,63
NZDUSD__lbw_252__train__00005668,NZDUSD,252,train,85,2022-01-19T00:00:00,2022-04-15T00:00:00,5668,5730,63
NZDUSD__lbw_252__train__00005731,NZDUSD,252,train,86,2022-04-18T00:00:00,2022-07-13T00:00:00,5731,5793,63
NZDUSD__lbw_252__train__00005794,NZDUSD,252,train,87,2022-07-14T00:00:00,2022-10-10T00:00:00,5794,5856,63
NZDUSD__lbw_252__train__00005857,NZDUSD,252,train,88,2022-10-11T00:00:00,2023-01-06T00:00:00,5857,5919,63
NZDUSD__lbw_252__train__00005920,NZDUSD,252,train,89,2023-01-09T00:00:00,2023-04-05T00:00:00,5920,5982,63
NZDUSD__lbw_252__train__00005983,NZDUSD,252,train,90,2023-04-06T00:00:00,2023-07-03T00:00:00,5983,6045,63
NZDUSD__lbw_252__validation__00006088,NZDUSD,252,validation,0,2023-08-31T00:00:00,2023-11-27T00:00:00,6088,6150,63
NZDUSD__lbw_252__validation__00006151,NZDUSD,252,validation,1,2023-11-28T00:00:00,2024-02-26T00:00:00,6151,6213,63
NZDUSD__lbw_252__validation__00006214,NZDUSD,252,validation,2,2024-02-27T00:00:00,2024-05-23T00:00:00,6214,6276,63
NZDUSD__lbw_252__validation__00006277,NZDUSD,252,validation,3,2024-05-24T00:00:00,2024-08-20T00:00:00,6277,6339,63
NZDUSD__lbw_252__validation__00006340,NZDUSD,252,validation,4,2024-08-21T00:00:00,2024-11-15T00:00:00,6340,6402,63
NZDUSD__lbw_252__validation__00006403,NZDUSD,252,validation,5,2024-11-18T00:00:00,2025-02-14T00:00:00,6403,6465,63
NZDUSD__lbw_252__validation__00006466,NZDUSD,252,validation,6,2025-02-17T00:00:00,2025-05-14T00:00:00,6466,6528,63
NZDUSD__lbw_252__validation__00006529,NZDUSD,252,validation,7,2025-05-15T00:00:00,2025-08-11T00:00:00,6529,6591,63
NZDUSD__lbw_252__validation__00006592,NZDUSD,252,validation,8,2025-08-12T00:00:00,2025-11-06T00:00:00,6592,6654,63
NZDUSD__lbw_252__validation__00006655,NZDUSD,252,validation,9,2025-11-07T00:00:00,2026-02-05T00:00:00,6655,6717,63
USDCAD__lbw_252__train__00000313,USDCAD,252,train,0,2001-06-11T00:00:00,2001-09-05T00:00:00,313,375,63
USDCAD__lbw_252__train__00000376,USDCAD,252,train,1,2001-09-06T00:00:00,2001-12-03T00:00:00,376,438,63
USDCAD__lbw_252__train__00000439,USDCAD,252,train,2,2001-12-04T00:00:00,2002-02-28T00:00:00,439,501,63
USDCAD__lbw_252__train__00000502,USDCAD,252,train,3,2002-03-01T00:00:00,2002-05-28T00:00:00,502,564,63
USDCAD__lbw_252__train__00000565,USDCAD,252,train,4,2002-05-29T00:00:00,2002-08-23T00:00:00,565,627,63
USDCAD__lbw_252__train__00000628,USDCAD,252,train,5,2002-08-26T00:00:00,2002-11-20T00:00:00,628,690,63
USDCAD__lbw_252__train__00000691,USDCAD,252,train,6,2002-11-21T00:00:00,2003-02-17T00:00:00,691,753,63
USDCAD__lbw_252__train__00000754,USDCAD,252,train,7,2003-02-18T00:00:00,2003-05-15T00:00:00,754,816,63
USDCAD__lbw_252__train__00000817,USDCAD,252,train,8,2003-05-16T00:00:00,2003-08-12T00:00:00,817,879,63
USDCAD__lbw_252__train__00000880,USDCAD,252,train,9,2003-08-13T00:00:00,2003-11-07T00:00:00,880,942,63
USDCAD__lbw_252__train__00000943,USDCAD,252,train,10,2003-11-10T00:00:00,2004-02-04T00:00:00,943,1005,63
USDCAD__lbw_252__train__00001006,USDCAD,252,train,11,2004-02-05T00:00:00,2004-05-03T00:00:00,1006,1068,63
USDCAD__lbw_252__train__00001069,USDCAD,252,train,12,2004-05-04T00:00:00,2004-07-29T00:00:00,1069,1131,63
USDCAD__lbw_252__train__00001132,USDCAD,252,train,13,2004-07-30T00:00:00,2004-10-26T00:00:00,1132,1194,63
USDCAD__lbw_252__train__00001195,USDCAD,252,train,14,2004-10-27T00:00:00,2005-01-21T00:00:00,1195,1257,63
USDCAD__lbw_252__train__00001258,USDCAD,252,train,15,2005-01-24T00:00:00,2005-04-20T00:00:00,1258,1320,63
USDCAD__lbw_252__train__00001321,USDCAD,252,train,16,2005-04-21T00:00:00,2005-07-18T00:00:00,1321,1383,63
USDCAD__lbw_252__train__00001384,USDCAD,252,train,17,2005-07-19T00:00:00,2005-10-13T00:00:00,1384,1446,63
USDCAD__lbw_252__train__00001447,USDCAD,252,train,18,2005-10-14T00:00:00,2006-01-10T00:00:00,1447,1509,63
USDCAD__lbw_252__train__00001510,USDCAD,252,train,19,2006-01-11T00:00:00,2006-04-07T00:00:00,1510,1572,63
USDCAD__lbw_252__train__00001573,USDCAD,252,train,20,2006-04-10T00:00:00,2006-07-05T00:00:00,1573,1635,63
USDCAD__lbw_252__train__00001636,USDCAD,252,train,21,2006-07-06T00:00:00,2006-10-02T00:00:00,1636,1698,63
USDCAD__lbw_252__train__00001699,USDCAD,252,train,22,2006-10-03T00:00:00,2006-12-28T00:00:00,1699,1761,63
USDCAD__lbw_252__train__00001762,USDCAD,252,train,23,2006-12-29T00:00:00,2007-03-28T00:00:00,1762,1824,63
USDCAD__lbw_252__train__00001825,USDCAD,252,train,24,2007-03-29T00:00:00,2007-06-25T00:00:00,1825,1887,63
USDCAD__lbw_252__train__00001888,USDCAD,252,train,25,2007-06-26T00:00:00,2007-09-20T00:00:00,1888,1950,63
USDCAD__lbw_252__train__00001951,USDCAD,252,train,26,2007-09-21T00:00:00,2007-12-18T00:00:00,1951,2013,63
USDCAD__lbw_252__train__00002014,USDCAD,252,train,27,2007-12-19T00:00:00,2008-03-18T00:00:00,2014,2076,63
USDCAD__lbw_252__train__00002077,USDCAD,252,train,28,2008-03-19T00:00:00,2008-06-13T00:00:00,2077,2139,63
USDCAD__lbw_252__train__00002140,USDCAD,252,train,29,2008-06-16T00:00:00,2008-09-10T00:00:00,2140,2202,63
USDCAD__lbw_252__train__00002203,USDCAD,252,train,30,2008-09-11T00:00:00,2008-12-08T00:00:00,2203,2265,63
USDCAD__lbw_252__train__00002266,USDCAD,252,train,31,2008-12-09T00:00:00,2009-03-09T00:00:00,2266,2328,63
USDCAD__lbw_252__train__00002329,USDCAD,252,train,32,2009-03-10T00:00:00,2009-06-04T00:00:00,2329,2391,63
USDCAD__lbw_252__train__00002392,USDCAD,252,train,33,2009-06-05T00:00:00,2009-09-01T00:00:00,2392,2454,63
USDCAD__lbw_252__train__00002455,USDCAD,252,train,34,2009-09-02T00:00:00,2009-11-26T00:00:00,2455,2517,63
USDCAD__lbw_252__train__00002518,USDCAD,252,train,35,2009-11-27T00:00:00,2010-02-25T00:00:00,2518,2580,63
USDCAD__lbw_252__train__00002581,USDCAD,252,train,36,2010-02-26T00:00:00,2010-05-25T00:00:00,2581,2643,63
USDCAD__lbw_252__train__00002644,USDCAD,252,train,37,2010-05-26T00:00:00,2010-08-20T00:00:00,2644,2706,63
USDCAD__lbw_252__train__00002707,USDCAD,252,train,38,2010-08-23T00:00:00,2010-11-17T00:00:00,2707,2769,63
USDCAD__lbw_252__train__00002770,USDCAD,252,train,39,2010-11-18T00:00:00,2011-02-14T00:00:00,2770,2832,63
USDCAD__lbw_252__train__00002833,USDCAD,252,train,40,2011-02-15T00:00:00,2011-05-12T00:00:00,2833,2895,63
USDCAD__lbw_252__train__00002896,USDCAD,252,train,41,2011-05-13T00:00:00,2011-08-09T00:00:00,2896,2958,63
USDCAD__lbw_252__train__00002959,USDCAD,252,train,42,2011-08-10T00:00:00,2011-11-04T00:00:00,2959,3021,63
USDCAD__lbw_252__train__00003022,USDCAD,252,train,43,2011-11-07T00:00:00,2012-02-01T00:00:00,3022,3084,63
USDCAD__lbw_252__train__00003085,USDCAD,252,train,44,2012-02-02T00:00:00,2012-04-30T00:00:00,3085,3147,63
USDCAD__lbw_252__train__00003148,USDCAD,252,train,45,2012-05-01T00:00:00,2012-07-26T00:00:00,3148,3210,63
USDCAD__lbw_252__train__00003211,USDCAD,252,train,46,2012-07-27T00:00:00,2012-10-23T00:00:00,3211,3273,63
USDCAD__lbw_252__train__00003274,USDCAD,252,train,47,2012-10-24T00:00:00,2013-01-21T00:00:00,3274,3336,63
USDCAD__lbw_252__train__00003337,USDCAD,252,train,48,2013-01-22T00:00:00,2013-04-18T00:00:00,3337,3399,63
USDCAD__lbw_252__train__00003400,USDCAD,252,train,49,2013-04-19T00:00:00,2013-07-16T00:00:00,3400,3462,63
USDCAD__lbw_252__train__00003463,USDCAD,252,train,50,2013-07-17T00:00:00,2013-10-11T00:00:00,3463,3525,63
USDCAD__lbw_252__train__00003526,USDCAD,252,train,51,2013-10-14T00:00:00,2014-01-09T00:00:00,3526,3588,63
USDCAD__lbw_252__train__00003589,USDCAD,252,train,52,2014-01-10T00:00:00,2014-04-08T00:00:00,3589,3651,63
USDCAD__lbw_252__train__00003652,USDCAD,252,train,53,2014-04-09T00:00:00,2014-07-04T00:00:00,3652,3714,63
USDCAD__lbw_252__train__00003715,USDCAD,252,train,54,2014-07-07T00:00:00,2014-10-01T00:00:00,3715,3777,63
USDCAD__lbw_252__train__00003778,USDCAD,252,train,55,2014-10-02T00:00:00,2014-12-30T00:00:00,3778,3840,63
USDCAD__lbw_252__train__00003841,USDCAD,252,train,56,2014-12-31T00:00:00,2015-03-30T00:00:00,3841,3903,63
USDCAD__lbw_252__train__00003904,USDCAD,252,train,57,2015-03-31T00:00:00,2015-06-25T00:00:00,3904,3966,63
USDCAD__lbw_252__train__00003967,USDCAD,252,train,58,2015-06-26T00:00:00,2015-09-22T00:00:00,3967,4029,63
USDCAD__lbw_252__train__00004030,USDCAD,252,train,59,2015-09-23T00:00:00,2015-12-18T00:00:00,4030,4092,63
USDCAD__lbw_252__train__00004093,USDCAD,252,train,60,2015-12-21T00:00:00,2016-03-18T00:00:00,4093,4155,63
USDCAD__lbw_252__train__00004156,USDCAD,252,train,61,2016-03-21T00:00:00,2016-06-15T00:00:00,4156,4218,63
USDCAD__lbw_252__train__00004219,USDCAD,252,train,62,2016-06-16T00:00:00,2016-09-12T00:00:00,4219,4281,63
USDCAD__lbw_252__train__00004282,USDCAD,252,train,63,2016-09-13T00:00:00,2016-12-08T00:00:00,4282,4344,63
USDCAD__lbw_252__train__00004345,USDCAD,252,train,64,2016-12-09T00:00:00,2017-03-07T00:00:00,4345,4407,63
USDCAD__lbw_252__train__00004408,USDCAD,252,train,65,2017-03-08T00:00:00,2017-06-02T00:00:00,4408,4470,63
USDCAD__lbw_252__train__00004471,USDCAD,252,train,66,2017-06-05T00:00:00,2017-08-30T00:00:00,4471,4533,63
USDCAD__lbw_252__train__00004534,USDCAD,252,train,67,2017-08-31T00:00:00,2017-11-27T00:00:00,4534,4596,63
USDCAD__lbw_252__train__00004597,USDCAD,252,train,68,2017-11-28T00:00:00,2018-02-26T00:00:00,4597,4659,63
USDCAD__lbw_252__train__00004660,USDCAD,252,train,69,2018-02-27T00:00:00,2018-05-24T00:00:00,4660,4722,63
USDCAD__lbw_252__train__00004723,USDCAD,252,train,70,2018-05-25T00:00:00,2018-08-21T00:00:00,4723,4785,63
USDCAD__lbw_252__train__00004786,USDCAD,252,train,71,2018-08-22T00:00:00,2018-11-16T00:00:00,4786,4848,63
USDCAD__lbw_252__train__00004849,USDCAD,252,train,72,2018-11-19T00:00:00,2019-02-15T00:00:00,4849,4911,63
USDCAD__lbw_252__train__00004912,USDCAD,252,train,73,2019-02-18T00:00:00,2019-05-15T00:00:00,4912,4974,63
USDCAD__lbw_252__train__00004975,USDCAD,252,train,74,2019-05-16T00:00:00,2019-08-12T00:00:00,4975,5037,63
USDCAD__lbw_252__train__00005038,USDCAD,252,train,75,2019-08-13T00:00:00,2019-11-07T00:00:00,5038,5100,63
USDCAD__lbw_252__train__00005101,USDCAD,252,train,76,2019-11-08T00:00:00,2020-02-06T00:00:00,5101,5163,63
USDCAD__lbw_252__train__00005164,USDCAD,252,train,77,2020-02-07T00:00:00,2020-05-05T00:00:00,5164,5226,63
USDCAD__lbw_252__train__00005227,USDCAD,252,train,78,2020-05-06T00:00:00,2020-07-31T00:00:00,5227,5289,63
USDCAD__lbw_252__train__00005290,USDCAD,252,train,79,2020-08-03T00:00:00,2020-10-28T00:00:00,5290,5352,63
USDCAD__lbw_252__train__00005353,USDCAD,252,train,80,2020-10-29T00:00:00,2021-01-27T00:00:00,5353,5415,63
USDCAD__lbw_252__train__00005416,USDCAD,252,train,81,2021-01-28T00:00:00,2021-04-26T00:00:00,5416,5478,63
USDCAD__lbw_252__train__00005479,USDCAD,252,train,82,2021-04-27T00:00:00,2021-07-22T00:00:00,5479,5541,63
USDCAD__lbw_252__train__00005542,USDCAD,252,train,83,2021-07-23T00:00:00,2021-10-19T00:00:00,5542,5604,63
USDCAD__lbw_252__train__00005605,USDCAD,252,train,84,2021-10-20T00:00:00,2022-01-14T00:00:00,5605,5667,63
USDCAD__lbw_252__train__00005668,USDCAD,252,train,85,2022-01-17T00:00:00,2022-04-13T00:00:00,5668,5730,63
USDCAD__lbw_252__train__00005731,USDCAD,252,train,86,2022-04-14T00:00:00,2022-07-11T00:00:00,5731,5793,63
USDCAD__lbw_252__train__00005794,USDCAD,252,train,87,2022-07-12T00:00:00,2022-10-06T00:00:00,5794,5856,63
USDCAD__lbw_252__train__00005857,USDCAD,252,train,88,2022-10-07T00:00:00,2023-01-04T00:00:00,5857,5919,63
USDCAD__lbw_252__train__00005920,USDCAD,252,train,89,2023-01-05T00:00:00,2023-04-03T00:00:00,5920,5982,63
USDCAD__lbw_252__train__00005983,USDCAD,252,train,90,2023-04-04T00:00:00,2023-06-29T00:00:00,5983,6045,63
USDCAD__lbw_252__validation__00006090,USDCAD,252,validation,0,2023-08-31T00:00:00,2023-11-27T00:00:00,6090,6152,63
USDCAD__lbw_252__validation__00006153,USDCAD,252,validation,1,2023-11-28T00:00:00,2024-02-26T00:00:00,6153,6215,63
USDCAD__lbw_252__validation__00006216,USDCAD,252,validation,2,2024-02-27T00:00:00,2024-05-23T00:00:00,6216,6278,63
USDCAD__lbw_252__validation__00006279,USDCAD,252,validation,3,2024-05-24T00:00:00,2024-08-20T00:00:00,6279,6341,63
USDCAD__lbw_252__validation__00006342,USDCAD,252,validation,4,2024-08-21T00:00:00,2024-11-15T00:00:00,6342,6404,63
USDCAD__lbw_252__validation__00006405,USDCAD,252,validation,5,2024-11-18T00:00:00,2025-02-14T00:00:00,6405,6467,63
USDCAD__lbw_252__validation__00006468,USDCAD,252,validation,6,2025-02-17T00:00:00,2025-05-14T00:00:00,6468,6530,63
USDCAD__lbw_252__validation__00006531,USDCAD,252,validation,7,2025-05-15T00:00:00,2025-08-11T00:00:00,6531,6593,63
USDCAD__lbw_252__validation__00006594,USDCAD,252,validation,8,2025-08-12T00:00:00,2025-11-06T00:00:00,6594,6656,63
USDCAD__lbw_252__validation__00006657,USDCAD,252,validation,9,2025-11-07T00:00:00,2026-02-05T00:00:00,6657,6719,63
USDCHF__lbw_252__train__00000313,USDCHF,252,train,0,2001-06-11T00:00:00,2001-09-05T00:00:00,313,375,63
USDCHF__lbw_252__train__00000376,USDCHF,252,train,1,2001-09-06T00:00:00,2001-12-03T00:00:00,376,438,63
USDCHF__lbw_252__train__00000439,USDCHF,252,train,2,2001-12-04T00:00:00,2002-02-28T00:00:00,439,501,63
USDCHF__lbw_252__train__00000502,USDCHF,252,train,3,2002-03-01T00:00:00,2002-05-28T00:00:00,502,564,63
USDCHF__lbw_252__train__00000565,USDCHF,252,train,4,2002-05-29T00:00:00,2002-08-23T00:00:00,565,627,63
USDCHF__lbw_252__train__00000628,USDCHF,252,train,5,2002-08-26T00:00:00,2002-11-20T00:00:00,628,690,63
USDCHF__lbw_252__train__00000691,USDCHF,252,train,6,2002-11-21T00:00:00,2003-02-17T00:00:00,691,753,63
USDCHF__lbw_252__train__00000754,USDCHF,252,train,7,2003-02-18T00:00:00,2003-05-15T00:00:00,754,816,63
USDCHF__lbw_252__train__00000817,USDCHF,252,train,8,2003-05-16T00:00:00,2003-08-12T00:00:00,817,879,63
USDCHF__lbw_252__train__00000880,USDCHF,252,train,9,2003-08-13T00:00:00,2003-11-07T00:00:00,880,942,63
USDCHF__lbw_252__train__00000943,USDCHF,252,train,10,2003-11-10T00:00:00,2004-02-04T00:00:00,943,1005,63
USDCHF__lbw_252__train__00001006,USDCHF,252,train,11,2004-02-05T00:00:00,2004-05-03T00:00:00,1006,1068,63
USDCHF__lbw_252__train__00001069,USDCHF,252,train,12,2004-05-04T00:00:00,2004-07-29T00:00:00,1069,1131,63
USDCHF__lbw_252__train__00001132,USDCHF,252,train,13,2004-07-30T00:00:00,2004-10-26T00:00:00,1132,1194,63
USDCHF__lbw_252__train__00001195,USDCHF,252,train,14,2004-10-27T00:00:00,2005-01-21T00:00:00,1195,1257,63
USDCHF__lbw_252__train__00001258,USDCHF,252,train,15,2005-01-24T00:00:00,2005-04-20T00:00:00,1258,1320,63
USDCHF__lbw_252__train__00001321,USDCHF,252,train,16,2005-04-21T00:00:00,2005-07-18T00:00:00,1321,1383,63
USDCHF__lbw_252__train__00001384,USDCHF,252,train,17,2005-07-19T00:00:00,2005-10-13T00:00:00,1384,1446,63
USDCHF__lbw_252__train__00001447,USDCHF,252,train,18,2005-10-14T00:00:00,2006-01-10T00:00:00,1447,1509,63
USDCHF__lbw_252__train__00001510,USDCHF,252,train,19,2006-01-11T00:00:00,2006-04-07T00:00:00,1510,1572,63
USDCHF__lbw_252__train__00001573,USDCHF,252,train,20,2006-04-10T00:00:00,2006-07-05T00:00:00,1573,1635,63
USDCHF__lbw_252__train__00001636,USDCHF,252,train,21,2006-07-06T00:00:00,2006-10-02T00:00:00,1636,1698,63
USDCHF__lbw_252__train__00001699,USDCHF,252,train,22,2006-10-03T00:00:00,2006-12-29T00:00:00,1699,1761,63
USDCHF__lbw_252__train__00001762,USDCHF,252,train,23,2007-01-02T00:00:00,2007-03-29T00:00:00,1762,1824,63
USDCHF__lbw_252__train__00001825,USDCHF,252,train,24,2007-03-30T00:00:00,2007-06-26T00:00:00,1825,1887,63
USDCHF__lbw_252__train__00001888,USDCHF,252,train,25,2007-06-27T00:00:00,2007-09-21T00:00:00,1888,1950,63
USDCHF__lbw_252__train__00001951,USDCHF,252,train,26,2007-09-24T00:00:00,2007-12-19T00:00:00,1951,2013,63
USDCHF__lbw_252__train__00002014,USDCHF,252,train,27,2007-12-20T00:00:00,2008-03-19T00:00:00,2014,2076,63
USDCHF__lbw_252__train__00002077,USDCHF,252,train,28,2008-03-20T00:00:00,2008-06-16T00:00:00,2077,2139,63
USDCHF__lbw_252__train__00002140,USDCHF,252,train,29,2008-06-17T00:00:00,2008-09-11T00:00:00,2140,2202,63
USDCHF__lbw_252__train__00002203,USDCHF,252,train,30,2008-09-12T00:00:00,2008-12-09T00:00:00,2203,2265,63
USDCHF__lbw_252__train__00002266,USDCHF,252,train,31,2008-12-10T00:00:00,2009-03-10T00:00:00,2266,2328,63
USDCHF__lbw_252__train__00002329,USDCHF,252,train,32,2009-03-11T00:00:00,2009-06-05T00:00:00,2329,2391,63
USDCHF__lbw_252__train__00002392,USDCHF,252,train,33,2009-06-08T00:00:00,2009-09-02T00:00:00,2392,2454,63
USDCHF__lbw_252__train__00002455,USDCHF,252,train,34,2009-09-03T00:00:00,2009-11-27T00:00:00,2455,2517,63
USDCHF__lbw_252__train__00002518,USDCHF,252,train,35,2009-11-30T00:00:00,2010-02-26T00:00:00,2518,2580,63
USDCHF__lbw_252__train__00002581,USDCHF,252,train,36,2010-03-01T00:00:00,2010-05-26T00:00:00,2581,2643,63
USDCHF__lbw_252__train__00002644,USDCHF,252,train,37,2010-05-27T00:00:00,2010-08-23T00:00:00,2644,2706,63
USDCHF__lbw_252__train__00002707,USDCHF,252,train,38,2010-08-24T00:00:00,2010-11-18T00:00:00,2707,2769,63
USDCHF__lbw_252__train__00002770,USDCHF,252,train,39,2010-11-19T00:00:00,2011-02-15T00:00:00,2770,2832,63
USDCHF__lbw_252__train__00002833,USDCHF,252,train,40,2011-02-16T00:00:00,2011-05-13T00:00:00,2833,2895,63
USDCHF__lbw_252__train__00002896,USDCHF,252,train,41,2011-05-16T00:00:00,2011-08-10T00:00:00,2896,2958,63
USDCHF__lbw_252__train__00002959,USDCHF,252,train,42,2011-08-11T00:00:00,2011-11-07T00:00:00,2959,3021,63
USDCHF__lbw_252__train__00003022,USDCHF,252,train,43,2011-11-08T00:00:00,2012-02-02T00:00:00,3022,3084,63
USDCHF__lbw_252__train__00003085,USDCHF,252,train,44,2012-02-03T00:00:00,2012-05-01T00:00:00,3085,3147,63
USDCHF__lbw_252__train__00003148,USDCHF,252,train,45,2012-05-02T00:00:00,2012-07-27T00:00:00,3148,3210,63
USDCHF__lbw_252__train__00003211,USDCHF,252,train,46,2012-07-30T00:00:00,2012-10-24T00:00:00,3211,3273,63
USDCHF__lbw_252__train__00003274,USDCHF,252,train,47,2012-10-25T00:00:00,2013-01-22T00:00:00,3274,3336,63
USDCHF__lbw_252__train__00003337,USDCHF,252,train,48,2013-01-23T00:00:00,2013-04-19T00:00:00,3337,3399,63
USDCHF__lbw_252__train__00003400,USDCHF,252,train,49,2013-04-22T00:00:00,2013-07-17T00:00:00,3400,3462,63
USDCHF__lbw_252__train__00003463,USDCHF,252,train,50,2013-07-18T00:00:00,2013-10-14T00:00:00,3463,3525,63
USDCHF__lbw_252__train__00003526,USDCHF,252,train,51,2013-10-15T00:00:00,2014-01-10T00:00:00,3526,3588,63
USDCHF__lbw_252__train__00003589,USDCHF,252,train,52,2014-01-13T00:00:00,2014-04-09T00:00:00,3589,3651,63
USDCHF__lbw_252__train__00003652,USDCHF,252,train,53,2014-04-10T00:00:00,2014-07-07T00:00:00,3652,3714,63
USDCHF__lbw_252__train__00003715,USDCHF,252,train,54,2014-07-08T00:00:00,2014-10-02T00:00:00,3715,3777,63
USDCHF__lbw_252__train__00003778,USDCHF,252,train,55,2014-10-03T00:00:00,2014-12-31T00:00:00,3778,3840,63
USDCHF__lbw_252__train__00003841,USDCHF,252,train,56,2015-01-02T00:00:00,2015-04-01T00:00:00,3841,3903,63
USDCHF__lbw_252__train__00003904,USDCHF,252,train,57,2015-04-02T00:00:00,2015-06-29T00:00:00,3904,3966,63
USDCHF__lbw_252__train__00003967,USDCHF,252,train,58,2015-06-30T00:00:00,2015-09-24T00:00:00,3967,4029,63
USDCHF__lbw_252__train__00004030,USDCHF,252,train,59,2015-09-25T00:00:00,2015-12-22T00:00:00,4030,4092,63
USDCHF__lbw_252__train__00004093,USDCHF,252,train,60,2015-12-23T00:00:00,2016-03-22T00:00:00,4093,4155,63
USDCHF__lbw_252__train__00004156,USDCHF,252,train,61,2016-03-23T00:00:00,2016-06-17T00:00:00,4156,4218,63
USDCHF__lbw_252__train__00004219,USDCHF,252,train,62,2016-06-20T00:00:00,2016-09-14T00:00:00,4219,4281,63
USDCHF__lbw_252__train__00004282,USDCHF,252,train,63,2016-09-15T00:00:00,2016-12-12T00:00:00,4282,4344,63
